scars, sam smith, this is for my mother~from the older brother of your children made of three~now you found your lover~'cause it wasn't our father who made you laugh and happy~it's been a long five years~i've cried a thousand tears and here we are after the war~but we're so much better~now the skies are clearer now there's no more slammin' doors~~now i say~dear mother how you've come so far~your love has fixed all of our broken hearts~i hope you're proud mother of what you've done~it's a lifelong lesson and i'm not pretendin' when i say~you cleared up my scars~you cleared up my scars~~this is for my father~from the older brother of your children made of three~yeah you've been so good to us~and showed us how to live and taught us to be free~but when mother told you~that she didn't love you all these bridges hit the sea~so you built another one~and helped us cross it even though you were in need~~now i say~dear father how you've come so far~your love has fixed all of our broken hearts~i hope you're proud father of what you've done~it's a lifelong lesson and i'm not pretendin' when i say~you cleared up my scars~you cleared up my scars~you cleared up my scars~you cleared up my scars~~dear mother how you've come so far~your love has fixed all of our broken hearts~i hope you're proud mother of what you've done~it's a lifelong lesson and i'm not pretendin' when i say~you cleared up my scars
baby you make me crazy, sam smith, you say that you’re leavin' but i don’t think i can let go~when you put the phone down i began to cry~what are you to do when the person that you love just says no?~boy get yourself together move on with your life~~so i’m gonna play my favourite rhythm~got to get you out my system~i would do anything to keep you off my mind~i’m gonna have to call my sisters~be around the ones who listen~anything to drown you out tonight~~baby you make me crazy~why’d you have to fill my heart with sorrow?~save me make it all hazy~so i don’t think about you ‘til tomorrow~~it wasn’t enough but you could’ve had the guts to face me~it would have meant so much if you’d looked me in the eye~why do i always fall for the ones who have no courage?~i must see some kind of beauty in their lies~~so i’m gonna play my favourite rhythm~got to get you out my system~i would do anything to keep you off my mind~i’m gonna have to call my sisters~be around the ones who listen~anything to drown you out tonight~~baby you make me crazy~why’d you have to fill my heart with sorrow?~save me make it all hazy~so i don’t think about you ‘til tomorrow~baby you make me crazy~why’d you have to fill my heart with sorrow?~save me make it all hazy~so i don’t think about you ‘til tomorrow~baby you make me crazy~why’d you have to fill my heart with sorrow?~save me make it all hazy~so i don’t think about you ‘til tomorrow
nirvana, sam smith, oh baby oh baby oh~we both know the truth~if it were the real me and you~this wouldn't be the right thing to do~now the room is all hazy~we're too lost in the fumes~i feel like it's just me and you~yeah we got nothing to lose~~it's too late to run away from it all~it's too late to get away from it all~i'm done with running so~i give in to you~~this moment has caused a reaction~resulting in a reattachment~will you take me to nirvana?~i don't think this will last~but you're here in my arms~~oh baby oh baby oh~we both feel the same~i'm not gonna give you my name~and i don't think you want that to change~we're in this together~we don't know who we are~even if it's moving too fast~maybe we should take it too far~~it's too late to run away from it all~it's too late to get away from it all~i'm done with running so~i give in to you~~this moment has caused a reaction~resulting in a reattachment~will you take me to nirvana?~i don't think this will last~but you're here in my arms~~will you take me to nirvana?~i don't think this will last~cause you're here in my arms~will you take me to nirvana?~i don't think this will last~cause you're here in my arms
drowning shadows, sam smith, running 'round chasing hearts~chasing bodies to fix the parts~i don't know how i reached this place~so far from heaven so far from grace~~am i wrong to give in to the pressure?~'cause i feel like the city's got the better of me~oh this casual love isn't what it seems~and i try to imagine something closer~and somebody who is good for me~i'm so tired of all this searching~do i do i do i do i...~~go home to nothing or stay out for more?~give in to someone or lock down my door?~or drown all my shadows drown them like before?~i'm drowning shadows once more~~the more i drink the more i drown~if i'm not thinking i won't get down~the more i rise above it all~the less i care about the fall~~am i wrong to give in to the pressure?~'cause i feel like the city's got the better of me~oh this casual love isn't what it seems~and i try to imagine something closer~and somebody who is good for me~i'm so tired of all this searching~do i do i do i do i...~~go home to nothing or stay out for more?~give in to someone or lock down my door?~or drown all my shadows drown them like before?~i'm drowning shadows once more~once more~once more ooh~~go home to nothing or stay out for more?~give in to someone or lock down my door?~or drown all my shadows drown them like before?~i'm drowning shadows once more
one day at a time, sam smith, let's turn off our phones tonight~and rely on the stars~we've been so lost lately~we forgot who we are~but i got everything i need baby~in the palms of your touch~in a world of dark distractions~it can all get too much~~so let's sit by an english river~'til the water runs dry~can we light a cigarette~and talk about days gone by?~we're neither saints or sinners~so leave your history behind~let's grab a bottle and take it one day at a time~take it one day at a time~~i know you're feelin' weighed down tonight~and you can't find the breaks~every day is too long for you~you are sworn to your fate~but we got everything we need baby~in the memories we make~in a world of reinventions~it's never too late~~so let's sit by an english river~'til the water runs dry~can we light a cigarette~and talk about days gone by?~we're neither saints or sinners~so leave your history behind~let's grab a bottle and take it one day at a time~take it one day at a time mmm~oh so let's sit by an english river~'til the water runs dry~there is nothin' that we've done wrong~that can't be made right~we're neither saints or sinners~so leave your history behind~let's grab a bottle and take it~grab a bottle and take it~grab a bottle and take it one day at a time
nothing left for you, sam smith, maybe i’m done maybe it’s true~maybe i had one chance and i lost it with you~we fell so hard with nothing to lose~i’ll never love again i’ll never love you~~‘cause i gave my heart to a goddamn fool~i gave him everything~now there’s nothing left for you~‘cause i gave (i gave)~my heart (my heart)~to a goddamn fool~i lost everything~now i have nothing left for you~i have nothing left for you~~i can’t pretend pretend that i care~i see how you look at me but i am not there~the damage is done i’ll save you the time~and if there are feelings there they are not mine~~‘cause i gave (i gave)~my heart (my heart)~to a goddamn fool~i gave him everything~now there's nothing left for you~‘cause i gave (i gave)~my heart (my heart)~to a goddamn fool~i lost everything~and i have nothing left for you~oh i have nothing left for you~~you won’t hear me say those words again~this is something that you cannot mend~can't you see i am a product of my own past?~so i know this will never last~and i will not cover your fears~i will not pick up your tears~i’ll live out the rest of my days alone~~‘cause i gave my heart to a goddamn fool~i gave him everything~now there’s nothing left for you~‘cause i gave my heart to a goddamn fool~i lost everything~and i have nothing left for you
not in that way, sam smith, and i hate to say i love you~when it's so hard for me~and i hate to say i want you~when you make it so clear~you don't want me~~i'd never ask you cause deep down~i'm certain i know what you'd say~you'd say i'm sorry believe me i love you~but not in that way~~and i hate to say i need you~i'm so reliant i'm so dependent i'm such a fool~when you're not there i find myself singing the blues~can't bear can't face the truth~~you will never know that feeling~you will never see through these eyes~~i'd never ask you cause deep down~i'm certain i know what you'd say~you'd say i'm sorry believe me i love you~but not in that way~~you'd say i'm sorry believe me i love you~but not in that way
make it to me, sam smith, my mind runs away to you~with a thought i hope you'll see~can't see where it's wandered to~but i know where it wants to be~~i'm waiting patiently~though time is moving slow~i have one vacancy~and i wanted you to know that~~you're the one designed for me~a distant stranger that i will complete~i know you're out there we're meant to be~so keep your head up and make it to me~~so sick of this lonely air~it seems such a waste of breath~so much that i need to share~so much to get off my chest~~i'm waiting patiently~though time is moving slow~i have one vacancy~and i wanted you to know that~~you're the one designed for me~a distant stranger that i will complete~i know you're out there we're meant to be~so keep your head up and make it to me~~and make it to me~and make it to me~and make it to me~and make it to me
like i can, sam smith, he could be a sinner or a gentleman~he could be a preacher when your soul is damned~he could be a lawyer on a witness stand~but he'll never love you like i can can~he could be a stranger you gave a second glance~he could be a trophy of a one night stand~he could have your humour but i don't understand~he'll never love you like i can can can~~why are you looking down all the wrong roads?~when mine is the heart and the salt of the soul~there may be lovers who hold out their hands~but they’ll never love you like i can can can~they'll never love you like i can can~~a chance encounter of circumstance~baby he's a mantra keeps your mind entranced~he could be the silence in this mayhem~but then again he’ll never love you like i can can can~~why are you looking down all the wrong roads?~when mine is the heart and the salt of the soul~there may be lovers who hold out their hands~but they’ll never love you like i can can can~they'll never love you like i can can~~we both have demons that we can't stand~i love your demons like devils can~if you're self-seeking an honest man~then stop deceiving lord please~~why are you looking down all the wrong roads?~when mine is the heart and the salt of the soul~there may be lovers who hold out their hands~but they’ll never love you like i can can can~they'll never love you like i can can
leave your lover, sam smith, i don't have much to give but i don't care for gold~what use is money when you need someone to hold?~don't have direction i'm just rolling down this road~waiting for you to bring me in from out the cold~~you'll never know the endless nights~the rhyming of the rain~or how it feels to fall behind~and watch you call his name~~pack up and leave everything~don't you see what i can bring?~can't keep this beating heart at bay~set my midnight sorrow free~i will give you all of me~just leave your lover leave him for me~leave your lover leave him for me~~we sit in bars and raise our drinks to growing old~oh i'm in love with you and you will never know~but if i can't have you i'll walk this life alone~spur you the rising storm and let the rivers flow~~you'll never know the endless nights~the rhyming of the rain~or how it feels to fall behind~and watch you call his name~~pack up and leave everything~don't you see what i can bring?~can't keep this beating heart at bay~set my midnight sorrow free~i will give you all of me~just leave your lover leave him for me~leave your lover leave him for me
i've told you now, sam smith, you know what i mean~it's like walking in the heat all day with no water~it's like waiting for a friend~watching everybody else meet theirs on that corner~or losing in an argument~though you're right can't get your thoughts in order~~still i refrain from talking at you talking on~you know me well i don't explain~~but what the hell?~why do you think i come round here on my free will?~wasting all my precious time~oh the truth spills out~and oh oh i i've told you now~~you know what i mean~although i try my best i still let down the team~you're everything i want~why should i resist when you are there for me?~~still i refrain from talking at you talking on~you know me well i don't explain~~but what the hell?~why do you think i come round here on my free will?~wasting all my precious time~oh the truth spills out~and oh oh i i've told you now~~i've told you now~i've told you now~i've told you now~i've told you now~~still i refrain from talking at you talking on~you know me well i don't explain~~but what the hell?~why do you think i come round here on my free will?~wasting all my precious time~oh the truth spills out~and oh oh i i've told you now~but what the hell?~why do you think i come round here on my free will?~wasting all my precious time~oh the truth spills out~and oh oh i i've told you now
latch (acoustic), sam smith, you lift my heart up when the rest of me is down~you you enchant me even when you're not around~if there are boundaries i will try to knock them down~i’m latching on babe now i know what i have found~~i feel we're close enough~could i lock in your love?~i feel we’re close enough~could i lock in your love?~~now i’ve got you in my space~i won’t let go of you~got you shackled in my embrace~i’m latching on to you~~i’m so encaptured got me wrapped up in your touch~feel so enamored hold me tight within your clutch~how do you do it? you got me losing every breath~what did you give me to make my heart beat out my chest?~~i feel we're close enough~could i lock in your love?~i feel we’re close enough~could i lock in your love?~~now i’ve got you in my space~i won’t let go of you~got you shackled in my embrace~i’m latching on to you~~now i’ve got you in my space~i won’t let go of you~got you shackled in my embrace~i’m latching on to you~i’m latching on to you
good thing, sam smith, i had a dream i was mugged outside your house~i had a dream in a panic you came running out~for a moment you were sure i'd die on you~for a moment i believed you loved me too~but life is never like this and you were never strong~~too much of a good thing won't be good for long~although you made my heart sing to stay with you would be wrong~too much of a good thing won't be good anymore~watch where i tread before i fall~~we talk maybe twenty times a day~and still i never say what i want to say~i thought i wouldn't need to~i guess i read you wrong~~too much of a good thing won't be good for long~although you made my heart sing to stay with you would be wrong~too much of a good thing won't be good anymore~watch where i tread before i fall~~you refuse to see this don’t see it anymore~i have made a decision not to answer your calls~cause i put everything out there and i got nothing at all~~too much of a good thing isn't good and you know~i watch where i walk before i fall~before i fall
life support, sam smith, i've been sleeping with the lights on~cause the darkness is surrounding you~this is my world this is my choice~and you're the drug that gets me through~~i've been waiting for an answer~because i built this bed for two~i'm just hanging on your answer~i built this bed for me and you~~can't you see that i am yours?~so will you be my life support?~you're my life support~you're my life support~~sick of waking up in darkness~when the sky is always painted blue~there's a method to my madness~it’s clear that you don’t have a clue~~i've been waiting for an answer~because i built this bed for two~i'm just hanging on your answer~i built this bed for me and you~~can't you see that i am yours?~so will you be my life support?~you're my life support~you're my life support~~can't you see that i am yours?~so will you be my life support?~i've been sleeping with the lights on~cause the darkness is surrounding you
sorry not sorry, demi lovato, payback is a bad bitch~and baby i'm the baddest~(i'm the baddest i'm the baddest...)~go~~now i'm out here lookin' like revenge~feelin' like a ten the best i've ever been~and yeah i know how bad it must hurt to see me like this~but it gets worse (wait a minute)~now you're out here lookin' like regret ain't too proud to beg~second chance you'll never get~and yeah i know how bad it must hurt to see me like this~but it gets worse (wait a minute)~~now payback is a bad bitch~and baby i'm the baddest~you fuckin' with a savage~can't have this can't have this (ah)~and it'd be nice of me to take it easy on ya but nah~~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~bein' so bad got me feelin' so good~showin' you up like i knew that i would~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~feelin' inspired 'cause the tables have turned~yeah i'm on fire and i know that it burns~~baby fineness is the way to kill~tell me how it feel bet it's such a bitter pill~and yeah i know you thought you had bigger better things~bet right now this stings (wait a minute)~'cause the grass is greener under me~bright as technicolor i can tell that you can see~and yeah i know how bad it must hurt to see me like this~but it gets worse (wait a minute)~~now payback is a bad bitch~and baby i'm the baddest~you fuckin' with a savage~can't have this can't have this (ah)~and it'd be nice of me to take it easy on ya but nah~~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~bein' so bad got me feelin' so good~showin' you up like i knew that i would~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~feelin' inspired 'cause the tables have turned~yeah i'm on fire and i know that it burns~~talk that talk baby~better walk better walk that walk baby~if you talk if you talk that talk baby~better walk better walk that walk baby~oh yeah talk that talk baby~better walk better walk that walk baby~if you talk if you talk that talk baby~better walk better walk that walk baby~~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~bein' so bad got me feelin' so good~showin' you up like i knew that i would~baby i'm sorry (i'm not sorry)~baby i'm sorry (i'm not sorry)~feelin' inspired 'cause the tables have turned~yeah i'm on fire and i know that it burns~~payback is a bad bitch~and baby i'm the baddest~i'm the baddest i'm the baddest
sober, demi lovato, i got no excuses for all of these goodbyes~call me when it's over 'cause i'm dying inside~wake me when the shakes are gone~and the cold sweats disappear~call me when it's over and myself has reappeared~~i don't know i don't know i don't know i don't know why~i do it every every every time~it's only when i'm lonely~sometimes i just wanna cave and i don't wanna fight~i try and i try and i try and i try and i try~just hold me i'm lonely~~momma i'm so sorry i'm not sober anymore~and daddy please forgive me for the drinks spilled on the floor~to the ones who never left me we've been down this road before~i'm so sorry i'm not sober anymore~~i'm sorry to my future love for the man that left my bed~for making love the way i saved for you inside my head~and i'm sorry for the fans i lost who watched me fall again~i wanna be a role model but i'm only human~~i don't know i don't know i don't know i don't know why~i do it every every every time~it's only when i'm lonely~sometimes i just wanna cave and i don't wanna fight~i try and i try and i try and i try and i try~just hold me i'm lonely~~momma i'm so sorry i'm not sober anymore~and daddy please forgive me for the drinks spilled on the floor~to the ones who never left me we've been down this road before~i'm so sorry i'm not sober anymore~i’m not sober anymore~~i'm sorry that i'm here again i promise i'll get help~it wasn't my intention i'm sorry to myself
tell me you love me, demi lovato, oh no here we go again~fighting over what i said~i'm sorry yeah i’m sorry~bad at love no i'm not good at this~but i can't say i’m innocent~not hardly but i'm sorry~~and all my friends they know and it's true~i don't know who i am without you~i got it bad baby~got it bad~~oh tell me you love me~i need someone on days like this i do~on days like this~oh tell me you love me~i need someone~on days like this i do~on days like this~oh can you hear my heart say~ooohhhh ooh~no you ain't nobody 'til you got somebody~you ain't nobody 'til you got somebody~~and i hope i never see the day~that you move on and be happy without me~without me~what’s my hand without your heart to hold?~i don’t know what i'm living for~if i’m living without you~~all my friends they know and it's true~i don't know who i am without you~i've got it bad baby~i got it bad~~oh tell me you love me~i need someone on days like this i do~on days like this~oh tell me you love me~i need someone~on days like this i do~on days like this~oh can you hear my heart say~ooohhhh ooh~you ain’t nobody 'til you got somebody~you ain't nobody 'til you got somebody~my heart's like~ooooh ooh~no you ain't nobody 'til you got somebody~you ain't nobody 'til you got somebody~~everything i need~is standing in front of me~i know that we will be alright alright yeah~through the ups and downs~baby i'ma stick around~i promise we will be alright alright~~oh tell me you love me~i need someone on days like this i do~on days like this~oh tell me you love me~i need someone~on days like this i do~on days like this~oh can you hear my heart say~ooohhhh ooh~you ain't nobody 'til you got somebody~you ain't nobody 'til you got somebody~~my heart's like~ooooh ooh~everything i need~is standing right in front of me~i know that we will be alright alright yeah
stone cold, demi lovato, stone cold stone cold~you see me standing but i'm dying on the floor~stone cold stone cold~maybe if i don't cry i won't feel anymore~~stone cold baby~god knows i try to feel happy for you~know that i am even if i can't understand~i'll take the pain~give me the truth~me and my heart we'll make it through~if happy is her i'm happy for you~~hmmm stone cold stone cold~you're dancing with her while i'm staring at my phone~stone cold stone cold~i was your amber but now she's your shade of gold~~stone cold baby~god knows i try to feel happy for you~know that i am even if i can't understand~i'll take the pain~give me the truth~me and my heart we'll make it through~if happy is her i'm happy for you~~don't wanna be stone cold stone~i wish i could mend this but here's my goodbye~oh i'm happy for you~know that i am even if i can't understand~if happy is her~if happy is her~i'm happy for you
let it go, demi lovato, let it go let it go~can’t hold it back anymore~let it go let it go~turn my back and slam the door~~the snow glows white on the mountain tonight~not a footprint to be seen~a kingdom of isolation~and it looks like i'm the queen~the wind is howling like the swirling storm inside~couldn’t keep it in heaven knows i tried~~don’t let them in don’t let them see~be the good girl you always have to be~conceal don’t feel don’t let them know~well now they know~~let it go let it go~can’t hold it back anymore~let it go let it go~turn my back and slam the door~and here i stand and here i'll stay~let it go let it go~the cold never bothered me anyway~~it’s funny how some distance~makes everything seem small~and the fears that once controlled me~can’t get to me at all~up here in the cold thin air~i finally can breathe~i know left a life behind~but i’m too relieved to grieve~~let it go let it go~can’t hold it back anymore~let it go let it go~turn my back and slam the door~and here i stand and here i'll stay~let it go let it go~the cold never bothered me anyway~~standing frozen in the life i’ve chosen~you won't find me the past is so behind me~buried in the snow~~let it go let it go~can’t hold it back anymore~let it go let it go~turn my back and slam the door~and here i stand and here i'll stay~let it go let it go~the cold never bothered me anyway~~(na na na na) yeah~(na na na na na) let it go~(na na na na) yeah~(na na na na na) na na~(na na na na) let it go~(na na na na na) let it go~(na na) let it go~(na na) ooh~(na na na na na) let it go
lonely, demi lovato, mmm ooh yeah~mustard on the beat hoe~~he felt just like you~his arms his lips~his promises were just as smooth~his grip it fit though i admit that~only you could make me feel the way you do~though you know love is blind~and he just caught my eye~~you know me and honestly i'm better without ya~don't you got me checking on my phone by the hour~baby i'm hoping and praying~my knees weak i'm shaking~'cause you know that i always needed saving~~now i'm fucking lonely and you didn't want me~trying to show me that you didn't own me~but all you do is leave me fucking lonely~knees on the concrete cut up and bleeding~for no goddamn reason~but all you do is leave me fucking lonely~leave me fucking lonely~leave me fucking lonely~leave me fucking lonely~~the month was june~the smoky sun our fatal run~it ended too soon~with tears as proof 'cause all the carpets stained with juice~blood on my shoes and you know love is blind~i can see it in your eyes~~you know me and honestly i'm better without ya~don't you got me checking on my phone by the hour~baby i'm hoping and praying~my knees weak i'm shaking~'cause you know that i always needed saving~~now i'm fucking lonely and you didn't want me~trying to show me that you didn't own me~but all you do is leave me fucking lonely~knees on the concrete cut up and bleeding~for no goddamn reason~but all you do is leave me fucking lonely~leave me fucking lonely~leave me fucking lonely~leave me fucking lonely~~bitch can't even say i miss you back over the fuckin' text~every time you slept over my pad you over fuckin' slept~toni braxton told me breathe again don't hold no fuckin' breath~gave your ass directions to my heart and your ass busted left~climbin' up the money tree the tree without the lover's nest~'cause lovebirds are some busy bees~you fuck around get stung again~and you didn't leave your underwear~'cause she didn't arrive in no underwear~look baby either love is blind or nothing's there~i can't see the forest from the tree the water from the sea~and i was starting to believe but it's a forest full of dreams~i smoke bars full of weed and call it what i see~and when you leave i hope you know you bring~this forest to his leaves~i'm fucking lonely yeah~~lonely~leave me fucking lonely~leave me fucking lonely~leave me fucking lonely
smoke & mirrors, demi lovato, standing on the front lines~staring at the sun rise over the hill~waiting for the kill~sweet anticipation never conversation~tears in our eyes from holding too tight~~waiting till the demons come~wait for us to see them run in our direction~now they're staring at us through the trees~got us falling to our knees to teach us a lesson~~so tell me~did you ever really love me?~did you ever really want me?~now that i see you clearer~i wonder was i ever really happy?~didn't get the chance to ask me~now that i see you clearer~was it just smoke and mirrors?~was it just smoke and mirrors?~~holding onto tables pulling out the staples~keeping you close now we're not afloat~point me in the right direction answer me one question~'cause i could've sworn that i wasn't wrong~~waiting till the demons come~wait for us to see them run in our direction~staring at us through the trees~got us falling to our knees to teach us a lesson (teach us a lesson)~~so tell me~did you ever really love me?~did you ever really want me?~now that i see you clearer~i wonder was i ever really happy?~didn't get the chance to ask me~now that i see you clearer~was it just smoke and mirrors?~ooh was it just smoke and mirrors?~~darling i have been afraid~i could only call your name~thank the heavens that you stayed~but if i'm telling you the truth~when i cut the tether loose~it was me saving you~~so tell me~did you ever really love me?~did you ever really want me?~now that i see you clearer~i wonder was i ever really happy?~didn't get the chance to ask me~now that i see you clearer~was it just smoke and mirrors?~was it just smoke and mirrors?
cry baby, demi lovato, all i ever really wanted was someone to love me this good~you love me so good~everybody knows i'm capable of breaking hearts like i've done~i've scarred more than one~~i i i~you and i~get along like thunder and the rain~you ooh ooh~make me feel everything even when it's pain~~congratulations celebration~'cause my heart is the hardest to break~break up to make up~just to wake up with mascara all over my face~and i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~cry baby~~how could someone so beautiful be so damn ugly~i guess i'm naive~'cause everytime i start tripping slipping then i'm falling too deep~stuck in a bad dream~~i i i~you and i~get along like fire to a plane~you you you~make me feel like i'm fucking going so insane~~congratulations celebration~'cause my heart is the hardest to break~break up to make up~just to wake up with mascara all over my face~and i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~cry baby~~congratulations celebration~'cause my heart is the hardest to break~~congratulations celebration~'cause my heart is the hardest to break~break up to make up~just to wake up with mascara all over my face~and i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~i'm no cry baby but you make me cry lately~i'm no cry baby but you make me cry baby~cry baby
you don't do it for me anymore, demi lovato, i see the future without you~the hell was i doing in the past?~now that i've learned all about you~a love just like ours wouldn't last~~i won't fall for your games~so don't hate me when i say~~that you don't do it for me anymore~no you don't do it for me anymore~~money won't pay for your problems~you gotta fix them yourself~vices and pity won't solve 'em~stop feeling bad for yourself~~i won't fall for your games~so don't hate me when i say~~that you don't do it for me anymore~no you don't do it for me anymore~~i'm sorry for honesty~i could not bear to lie to you to lie with you~i'm sorry for honesty~i'm well aware i lie to you when i lie with you~~you don't do it for me anymore~no you don't do it for me don't do it for me~~you don't do it for me anymore~no you don't do it for me anymore
cool for the summer, demi lovato, tell me what you want~what you like~it's okay~i'm a little curious too~tell me if it's wrong if it's right~i don't care~i can keep a secret can you?~~got my mind on your body and your body on my mind~got a taste for the cherry i just need to take a bite~don't tell your mother~kiss one another~die for each other~we're cool for the summer~~ooh-ooh-ooh-ooh-ooh~ooh-ooh-ooh-ooh-ooh~~take me down into your paradise~don't be scared 'cause i'm your body type~just something that we wanna try~'cause you and i we're cool for the summer~~tell me if i won~if i did what's my prize?~i just wanna play with you too~even if they judge fuck it i'll do the time~i just wanna have some fun with you~~got my mind on your body and your body on my mind~got a taste for the cherry i just need to take a bite~don't tell your mother~kiss one another~die for each other~we're cool for the summer~~ooh-ooh-ooh-ooh-ooh~ooh-ooh-ooh-ooh-ooh~~take me down into your paradise~don't be scared 'cause i'm your body type~just something that we wanna try~'cause you and i we're cool for the summer~we're cool for the summer~we're cool for the summer~~shh...~don't tell your mother~~got my mind on your body and your body on my mind~got a taste for the cherry i just need to take a bite~~(take me down) take me down into your paradise~(don't be scared) don't be scared 'cause i'm your body type~just something that we wanna try (wanna try)~'cause you and i (you and i) we're cool for the summer~~(take me down) we're cool for the summer~(don't be scared) 'cause i'm your body type~(just something) just something that we wanna try~'cause you and i (you and i) we're cool for the summer~ooh-ooh-ooh-ooh-ooh~we're cool for the summer
daddy issues, demi lovato, (go)~~i call you too much~you never pick up~except when you wanna f...~and i can't get enough~you're the man of my dreams~'cause you know how to leave~but i really believe that you'd change it for me~~you're unavailable~(unavailable)~i'm insatiable~~lucky for you~i got all these daddy issues~what can i do?~i'm going crazy when i'm with you~forget all the therapy that i've been through~lucky for you~i got all these daddy issues~(all these daddy issues)~~daddy issues uh~daddy issues uh~~don't know how to commit~but i might want your kid~and after our first kiss~got your name on my wrist~yeah i get a little obsessive~a little aggressive a little bit too invested~and whatever you want whenever you want~that's what you get 'cause~~you're unavailable~(you're unavailable)~i'm insatiable~~lucky for you~i got all these daddy issues~what can i do?~i'm going crazy when i'm with you~forget all the therapy that i've been through~lucky for you~i got all these daddy issues~(all these daddy issues)~~daddy issues uh~daddy issues uh~~never enough~addicted to love with the wrong one~~lucky for you~i got all these daddy issues~(all these daddy issues)~what can i do?~i'm going crazy when i'm with you (crazy)~forget all the therapy that i've been through~(that i've been through)~lucky for you (lucky for you)~i got all these daddy issues~(all these daddy issues)~daddy issues uh~(all these daddy issues)~daddy issues uh~(all these daddy issues)~daddy issues uh~daddy issues uh
heart attack, demi lovato, putting my defenses up~'cause i don’t wanna fall in love~if i ever did that i think i’d have a heart attack~~never put my love out on the line~never said yes to the right guy~never had trouble getting what i want~but when it comes to you i’m never good enough~when i don’t care i can play ‘em like a ken doll~won’t wash my hair~then make 'em bounce like a basketball~~but you make me wanna act like a girl~paint my nails and wear high heels~yes you make me so nervous that i just can’t hold your hand~~you make me glow~but i cover up won’t let it show~so i'm putting my defenses up~'cause i don’t wanna fall in love~if i ever did that i think i’d have a heart attack~i think i’d have a heart attack~i think i’d have a heart attack~~never break a sweat for the other guys~when you come around i get paralyzed~and every time i try to be myself~it comes out wrong like a cry for help~it’s just not fair~pain’s more trouble than it all is worth~i gasp for air~it feels so good but you know it hurts~~but you make me wanna act like a girl~paint my nails and wear perfume for you~make me so nervous that i just can’t hold your hand~~you make me glow~but i cover up won’t let it show~so i'm putting my defenses up~'cause i don’t wanna fall in love~if i ever did that i think i’d have a heart attack~i think i’d have a heart attack~i think i’d have a heart attack~~the feelings are lost in my lungs~they’re burning i’d rather be numb~and there’s no one else to blame~so instead i’ll take off in a run~i’m flying too close to the sun and i’ll burst into flames~~you make me glow~but i cover up won’t let it show~so i'm putting my defenses up~'cause i don’t wanna fall in love~if i ever did that i think i’d have a heart attack~i think i’d have a heart attack (heart attack)~i think i’d have a heart attack (-tack)~oh i think i’d have a heart attack~i think i’d have a heart attack
ruin the friendship, demi lovato, put down your cigar and pick me up (pick me up)~play me your guitar that song i love (song i love)~thirsty for your love fill up my cup (up my cup)~i got only good intentions so give me your attention~~you're only brave in the moonlight~so why don't you stay till sunrise?~~your body's looking good tonight~i'm thinking we should cross the line~let's ruin the friendship let's ruin the friendship~do all the things on our minds~what's taking us all this time~let's ruin the friendship let's ruin the friendship~~baby you and i got history (history)~and we can't deny our chemistry (chemistry)~so why the fuck are we a mystery? (mystery)~let's just go with the connection give me your affection~~you're only brave in the moonlight~so why don't you stay till sunrise?~~your body's looking good tonight~i'm thinking we should cross the line~let's ruin the friendship let's ruin the friendship~do all the things on our minds~what's taking us all this time~let's ruin the friendship let's ruin the friendship~~no i can't keep denying every minute i think of you~no i can't keep denying every minute i think of you~no i can't keep denying every minute i think of you~no i can't keep denying every minute i think of you~~your body's looking good tonight~i'm thinking we should cross the line~let's ruin the friendship let's ruin the friendship~do all the things on our minds~what's taking us all this time~let's ruin the friendship let's ruin the friendship
