WPL,Unique WPL,Token ration,Mean word length,Total,genre
0.3333333333333333,0.4,0.4392523364485981,0.4337911562684428,0.09596662030598054,1
0.25,0.2,0.3226950354609929,0.42249009832636997,0.12749188687992585,2
0.25,0.3,0.36666666666666653,0.3777356337886034,0.09411219286045433,4
0.4166666666666667,0.5,0.3592592592592593,0.2826349974399299,0.12192860454334725,4
0.25,0.3,0.5789473684210527,0.5108298072549793,0.11126564673157163,4
0.4166666666666667,0.5,0.4672131147540984,0.3752287667467519,0.10987482614742697,2
0.3333333333333333,0.4,0.7924528301886793,0.5259011059793074,0.021325915623551232,3
0.25,0.3,0.3968871595330739,0.4839051687854437,0.11590171534538712,4
0.3333333333333333,0.3,0.6278026905829597,0.3764430974443485,0.10013908205841446,4
0.25,0.3,0.3588516746411483,0.19978733664816647,0.0936485859990728,4
0.25,0.2,0.20333333333333334,0.4133800368210882,0.1358368103847937,4
0.3333333333333333,0.4,0.2510460251046025,0.3936346688723116,0.10755679184051924,1
0.6666666666666666,0.8,0.6585365853658537,0.47288397250675396,0.05377839592025962,1
0.5,0.6,0.3891797556719023,0.410831868651356,0.2624014835419564,3
0.4166666666666667,0.5,0.3527397260273973,0.3606759922222357,0.13212795549374132,1
0.25,0.3,0.3406593406593407,0.3589486977173508,0.12331942512749187,4
0.5,0.5,0.470414201183432,0.3336911398668793,0.3101529902642559,3
0.3333333333333333,0.3,0.3961038961038961,0.4798482474142123,0.13954566527584608,1
0.25,0.3,0.4666666666666667,0.24498590233017226,0.0593416782568382,4
0.16666666666666666,0.2,0.48,0.1792711181385952,0.008344923504867872,4
0.4166666666666667,0.4,0.2717391304347826,0.3331562140002569,0.2953175707000464,2
0.4166666666666667,0.5,0.25806451612903225,0.31520532898649434,0.1404728789986092,1
0.4166666666666667,0.5,0.6149068322981367,0.4666074813924102,0.07139545665275845,4
0.5833333333333334,0.6,0.4317180616740088,0.29700407538930873,0.10199350950394066,1
0.5833333333333334,0.5,0.3836206896551724,0.25383757045942545,0.21186833565136765,3
0.4166666666666667,0.4,0.19236016371077766,0.3616733495325589,0.33657858136300417,2
0.5833333333333334,0.6,0.5665024630541872,0.4359290291183519,0.09086694483078347,1
0.4166666666666667,0.4,0.3621533442088091,0.4151689690579511,0.2809457579972184,3
0.75,0.9,0.4631578947368421,0.4146770391406589,0.08484005563282336,1
0.3333333333333333,0.3,0.246031746031746,0.2889913381727462,0.17199814557255447,2
0.5,0.6,0.6408450704225352,0.4969841669732685,0.06258692628650904,1
0.4166666666666667,0.5,0.3945205479452055,0.4296680762247369,0.33518776077885953,3
0.5,0.5,0.4033333333333333,0.4056790855486378,0.1358368103847937,1
0.4166666666666667,0.4,0.3161953727506427,0.2955337058837029,0.1770978210477515,4
0.25,0.3,0.33183856502242154,0.305994933337627,0.10013908205841446,4
0.5,0.6,0.2307692307692308,0.30272969496212904,0.219749652294854,3
0.25,0.2,0.4279069767441861,0.4775665702175124,0.09643022716736208,4
0.3333333333333333,0.3,0.33047210300429186,0.4338189564214461,0.10477515067222996,4
0.4166666666666667,0.4,0.3671875,0.3832620977039892,0.234121464997682,3
0.4166666666666667,0.4,0.3113207547169811,0.5317131446754964,0.14418173388966155,1
0.3333333333333333,0.3,0.3527696793002916,0.2702815440219919,0.15577190542420027,1
0.25,0.2,0.5818181818181818,0.3131276529833699,0.07324988409828466,1
0.25,0.2,0.27323943661971833,0.2633524903414625,0.16133518776077885,1
0.5,0.5,0.4844517184942717,0.5370590787953954,0.2800185442744553,3
0.3333333333333333,0.4,0.5121951219512195,0.5930939435889071,0.03477051460361613,1
0.3333333333333333,0.4,0.23799582463465555,0.3188335770235382,0.21882243857209085,2
0.4166666666666667,0.5,0.45027624309392267,0.37078228867756696,0.1645804357904497,4
0.4166666666666667,0.4,0.2583201267828843,0.4879340322777368,0.28929068150208626,2
0.16666666666666666,0.1,0.5920000000000001,0.7041679568688167,0.05470560964302272,4
0.6666666666666666,0.6,0.3274021352313167,0.24261075721648634,0.2573018080667594,3
0.5,0.5,0.2307692307692308,0.29921524024623963,0.2438572090866945,3
0.25,0.2,0.372093023255814,0.3787078469060557,0.03662494204914233,1
0.3333333333333333,0.4,0.4382716049382716,0.28776896495489684,0.07185906351414001,1
0.4166666666666667,0.4,0.28618421052631576,0.5785249102926635,0.1376912378303199,2
0.16666666666666666,0.2,0.3519163763066202,0.4401482214531319,0.12980992118683354,4
0.6666666666666666,0.7,0.3041095890410959,0.27522708084299113,0.16597125637459434,2
0.5,0.6,0.3265993265993266,0.4052279187064136,0.2721372276309689,3
0.5833333333333334,0.5,0.3458646616541353,0.2291593859306499,0.2433936022253129,2
0.16666666666666666,0.2,0.29850746268656714,0.3802314644781822,0.12100139082058416,4
0.5,0.5,0.5273972602739726,0.471443099565701,0.06444135373203523,4
0.5,0.5,0.31100478468899523,0.4186564780757051,0.1905424200278164,2
0.25,0.3,0.2515723270440252,0.4968409124983623,0.07046824292999536,4
0.16666666666666666,0.2,0.4580645161290322,0.3629015433190907,0.06861381548446918,4
0.4166666666666667,0.3,0.2541176470588235,0.2901648164618813,0.19378766805748726,2
0.4166666666666667,0.5,0.3741496598639456,0.3937661854169697,0.1330551692165044,1
0.5833333333333334,0.7,0.4734513274336283,0.2608875716243177,0.10152990264255912,4
0.6666666666666666,0.8,0.625,0.4523711690531794,0.06722299490032453,4
0.4166666666666667,0.5,0.3641404805914972,0.3626590949098213,0.2475660639777469,3
0.5,0.5,0.3147632311977716,0.36689975487917853,0.3296244784422809,3
0.25,0.3,0.2662538699690403,0.3697587970437653,0.14649976819656932,1
0.16666666666666666,0.2,0.4776119402985074,0.5491926341871693,0.05887807139545665,1
0.3333333333333333,0.4,0.26229508196721313,0.3771224432891577,0.1664348632359759,2
0.25,0.3,0.3770491803278688,0.601838726321318,0.08159480760315252,4
0.3333333333333333,0.4,0.5704225352112676,0.3668272440586133,0.06258692628650904,1
0.4166666666666667,0.5,0.5753968253968254,0.5915287095904417,0.11358368103847935,4
0.4166666666666667,0.5,0.357843137254902,0.3303003625053583,0.09133055169216504,1
0.16666666666666666,0.2,0.4948453608247423,0.7258322412319741,0.08669448307834958,4
0.25,0.3,0.27365728900255754,0.4578289033982394,0.1780250347705146,2
0.4166666666666667,0.5,0.3729003359462486,0.4750083438462169,0.4107556791840519,3
0.5,0.4,0.18197278911564627,0.1140173432748928,0.26935558646267965,2
0.3333333333333333,0.4,0.21153846153846154,0.2133922560842217,0.16550764951321278,2
0.3333333333333333,0.3,0.3364485981308411,0.36685765455462144,0.1455725544738062,1
0.16666666666666666,0.2,0.4878048780487805,0.3879856804299835,0.0917941585535466,4
0.3333333333333333,0.4,0.3782771535580524,0.3274754927391917,0.1205377839592026,4
0.16666666666666666,0.2,0.424,0.4823805602222442,0.05470560964302272,2
0.25,0.3,0.5460122699386503,0.33506655934124874,0.07232267037552156,1
0.5,0.6,0.4215686274509804,0.4035348991159165,0.2804821511358368,3
0.5,0.5,0.2479338842975207,0.4032478761386576,0.16504404265183126,1
0.5,0.6,0.5358444714459295,0.5240791059992141,0.3783031988873435,3
0.5,0.6,0.3188010899182561,0.36641052911467664,0.16689847009735745,4
0.5,0.5,0.6022099447513812,0.3720586894409564,0.08066759388038942,1
0.5,0.6,0.3611111111111111,0.3243290366523888,0.18034306907742234,3
0.3333333333333333,0.4,0.7983870967741935,0.4515866918437618,0.054242002781641166,1
0.4166666666666667,0.4,0.3927492447129909,0.4549977456916604,0.1502086230876217,3
0.3333333333333333,0.3,0.4976303317535545,0.5386683094659597,0.09457579972183587,4
0.25,0.3,0.4618181818181818,0.387616854382345,0.12424663885025497,4
0.16666666666666666,0.2,0.2737430167597765,0.5604811127471359,0.07974038015762633,4
0.3333333333333333,0.4,0.2900641025641026,0.3785184227915724,0.2860454334724154,3
0.6666666666666666,0.6,0.273972602739726,0.33140182813860564,0.26750115901715343,3
0.3333333333333333,0.4,0.5363825363825364,0.4612316026487386,0.219749652294854,3
0.16666666666666666,0.2,0.33402061855670095,0.435736612886264,0.22160407974038016,2
0.25,0.3,0.3791348600508906,0.3903829976013738,0.1789522484932777,4
0.25,0.3,0.29850746268656714,0.47333251717497105,0.0899397311080204,2
0.16666666666666666,0.2,0.3596059113300493,0.5724976231125468,0.09086694483078347,4
0.5833333333333334,0.6,0.3961187214611872,0.3285007848510387,0.4028743625405656,3
0.4166666666666667,0.5,0.2621082621082621,0.29764197940675635,0.15948076031525266,4
0.4166666666666667,0.5,0.3838862559241705,0.4839222103727101,0.2902178952248493,3
0.4166666666666667,0.4,0.3386627906976744,0.3921397386603297,0.3157162726008345,2
0.16666666666666666,0.2,0.4306049822064057,0.5024150919596541,0.12702828001854427,1
0.4166666666666667,0.4,0.28619528619528617,0.3383307662386623,0.2721372276309689,3
0.16666666666666666,0.2,0.5294117647058824,0.3636280087684842,0.051923968474733434,1
0.3333333333333333,0.3,0.20474777448071216,0.2170309160098032,0.3092257765414928,2
0.5833333333333334,0.7,0.3830250272034821,0.4107923831182235,0.4228094575799722,3
0.4166666666666667,0.5,0.4011627906976744,0.4216899005197325,0.15623551228558186,2
0.3333333333333333,0.4,0.34750462107208874,0.36692949302763134,0.2475660639777469,3
0.25,0.3,0.3544776119402985,0.47333251717497105,0.12100139082058416,4
0.3333333333333333,0.4,0.4246231155778895,0.39307119648047534,0.18127028280018545,3
0.4166666666666667,0.4,0.265625,0.3396434283873755,0.26379230412610105,3
0.25,0.3,0.4661016949152542,0.25586295215001736,0.05146036161335188,1
0.25,0.2,0.25,0.8353921665513719,0.039406583217431616,2
0.4166666666666667,0.4,0.25207296849087896,0.2618437061106608,0.2763096893834029,2
0.3333333333333333,0.4,0.4068627450980392,0.5024392733013091,0.09133055169216504,1
0.4166666666666667,0.3,0.2722772277227723,0.4145084930471504,0.18405192396847472,2
0.25,0.3,0.471830985915493,0.536031243847665,0.06258692628650904,4
0.3333333333333333,0.4,0.3654970760233918,0.4760144405036852,0.15530829856281872,1
0.4166666666666667,0.2,0.1575037147102526,0.018725164597750428,0.3087621696801113,2
0.5,0.5,0.2282157676348548,0.4298939439480691,0.10848400556328233,4
0.3333333333333333,0.4,0.526595744680851,0.4003703446714593,0.08391284191006028,4
0.25,0.3,0.4111111111111111,0.3913039765067303,0.1636532220676866,3
0.5,0.5,0.4290780141843972,0.30124107829204416,0.12749188687992585,3
0.4166666666666667,0.5,0.32142857142857145,0.3960253930606732,0.100602688919796,4
0.5,0.5,0.4493243243243243,0.3905061302037288,0.2712100139082058,3
0.5833333333333334,0.6,0.4331619537275064,0.3436399053491387,0.3574408901251738,3
0.25,0.3,0.3021148036253776,0.30842374866314753,0.1502086230876217,2
0.25,0.3,0.35585585585585583,0.4347345665657751,0.20259619842373666,2
0.3333333333333333,0.4,0.3415841584158416,0.4362389001030748,0.18405192396847472,1
0.4166666666666667,0.4,0.48046875,0.436506956111166,0.11543810848400556,4
0.4166666666666667,0.4,0.25071225071225073,0.31212240060281704,0.15948076031525266,2
0.4166666666666667,0.4,0.3269230769230769,0.4533065072644081,0.11729253592953175,1
0.4166666666666667,0.5,0.2373333333333333,0.2593610113720797,0.17060732498840986,2
0.25,0.3,0.3297872340425532,0.433959600221509,0.12749188687992585,2
0.3333333333333333,0.3,0.41534391534391535,0.4197852724826185,0.17199814557255447,4
0.4166666666666667,0.4,0.3532846715328467,0.43842780241965695,0.3143254520166898,3
0.25,0.3,0.4907975460122699,0.4201077390370205,0.07232267037552156,4
0.5,0.6,0.5052192066805845,0.4046855181402089,0.21882243857209085,3
0.6666666666666666,0.8,0.5719844357976653,0.4695220691326181,0.11590171534538712,1
0.5833333333333334,0.5,0.3381294964028777,0.4481285018432531,0.19007881316643485,2
0.5,0.4,0.2187028657616893,0.2914471468095112,0.3041261010662958,2
0.4166666666666667,0.4,0.4314868804664723,0.4238515344113825,0.15577190542420027,1
0.5,0.6,0.562962962962963,0.4777257630086741,0.0593416782568382,2
0.3333333333333333,0.3,0.46,0.3997383517098903,0.15901715345387113,3
0.3333333333333333,0.4,0.18874172185430466,0.4437146448797209,0.13676402410755678,3
0.3333333333333333,0.4,0.2709677419354839,0.4903398659889962,0.2841910060268892,2
0.6666666666666666,0.7,0.4303797468354431,0.4288989158410138,0.07000463606861383,4
0.25,0.3,0.6559999999999999,0.4047549713959439,0.05470560964302272,1
0.5,0.6,0.4510978043912176,0.4900021963079365,0.4612888270746407,3
0.08333333333333333,0.1,0.7375886524822695,0.8304766657391696,0.062123319425127485,4
0.5,0.6,0.4560260586319218,0.4771850519891826,0.2814093648585999,3
0.25,0.3,0.2305084745762712,0.36002158122485545,0.13351877607788595,4
0.4166666666666667,0.5,0.5578034682080925,0.4908524969053238,0.1571627260083449,3
0.3333333333333333,0.3,0.4854651162790698,0.4606423866071272,0.15623551228558186,4
0.25,0.3,0.7571428571428571,0.5911619976250869,0.02920723226703755,4
0.3333333333333333,0.3,0.16666666666666666,0.381891702729291,0.1970329160871581,2
0.3333333333333333,0.3,0.4746376811594203,0.4754564005564061,0.12471024571163655,2
0.3333333333333333,0.3,0.3443708609271523,0.5156241898741256,0.13676402410755678,3
0.5,0.5,0.3118811881188119,0.15603101964510122,0.09040333796940196,1
0.4166666666666667,0.5,0.4729241877256318,0.5409767370378337,0.12517385257301808,4
0.4166666666666667,0.5,0.4163424124513619,0.5378417924835401,0.11590171534538712,1
0.3333333333333333,0.4,0.5024630541871922,0.37219701858772775,0.09086694483078347,1
0.25,0.2,0.375,0.3348303338420938,0.1080203987019008,4
0.25,0.2,0.34965034965034963,0.479963646284429,0.12934631432545202,4
0.5,0.5,0.3301178992497321,0.2799827226894324,0.4292999536393137,3
0.25,0.3,0.5814977973568282,0.4720565360317944,0.10199350950394066,1
0.3333333333333333,0.3,0.4217687074829932,0.3591904858263758,0.1330551692165044,1
0.25,0.3,0.4684684684684685,0.5835502465604254,0.04821511358368104,1
0.4166666666666667,0.4,0.2317708333333333,0.3300172392968124,0.17477978674084374,4
0.3333333333333333,0.3,0.3425287356321839,0.375990590643122,0.19842373667130275,1
0.3333333333333333,0.3,0.33134328358208953,0.4016102247270745,0.1520630505331479,2
0.4166666666666667,0.4,0.3781362007168459,0.3377285413102205,0.2554473806212332,3
0.3333333333333333,0.3,0.3509933774834437,0.3197854290383001,0.06675938803894298,4
0.25,0.3,0.33414634146341465,0.3507957206264423,0.186833565136764,1
0.5,0.5,0.3848314606741573,0.3551643063030585,0.1617987946221604,2
0.3333333333333333,0.3,0.4727272727272727,0.3271293825696434,0.04775150672229949,1
0.5,0.4,0.4027149321266969,0.4364062295850487,0.3041261010662958,3
0.3333333333333333,0.3,0.20869565217391306,0.3803663935400617,0.21001390820584145,2
0.3333333333333333,0.3,0.2925969447708578,0.27370233637393554,0.3912841910060269,3
0.4166666666666667,0.4,0.32867132867132864,0.6592934906009321,0.12934631432545202,1
0.4166666666666667,0.5,0.21604938271604934,0.4256255000790096,0.2220676866017617,4
0.25,0.3,0.4092827004219409,0.5107824483582081,0.10662957811775614,4
0.4166666666666667,0.4,0.38235294117647056,0.3121804771584162,0.12285581826611032,1
0.4166666666666667,0.4,0.3138297872340425,0.43354997515382543,0.1710709318497914,1
0.16666666666666666,0.2,0.23863636363636365,0.4503446029288503,0.11914696337505795,4
0.4166666666666667,0.4,0.31675392670157065,0.2862457983274197,0.17385257301808066,2
0.3333333333333333,0.4,0.4055201698513801,0.3846167385652608,0.21511358368103847,3
0.5833333333333334,0.7,0.4187279151943463,0.4182346294253467,0.2591562355122856,2
0.5833333333333334,0.6,0.344294003868472,0.39567827571435704,0.4761242466388503,3
0.5833333333333334,0.6,0.3879310344827586,0.3807325557123649,0.3732035234121465,3
0.3333333333333333,0.4,0.20977011494252876,0.12106254852062505,0.15808993973110802,2
0.3333333333333333,0.3,0.2616279069767442,0.2887141721524197,0.15623551228558186,2
0.3333333333333333,0.3,0.17990654205607476,0.21679706200266674,0.1951784886416319,2
0.16666666666666666,0.2,0.466403162055336,0.4454744361162336,0.11404728789986092,2
0.16666666666666666,0.1,0.3644067796610169,0.3145990211771817,0.1061659712563746,4
0.3333333333333333,0.4,0.3215686274509804,0.6170475481207185,0.114974501622624,1
0.5,0.5,0.2765957446808511,0.4144700706854082,0.4107556791840519,3
0.4166666666666667,0.5,0.4796747967479675,0.4766405341030714,0.05377839592025962,4
0.25,0.3,0.30014430014430016,0.3069935619265264,0.31803430690774226,3
0.4166666666666667,0.5,0.2429078014184397,0.37906984115191533,0.2582290217895225,4
0.5833333333333334,0.7,0.6923076923076923,0.5059372689193209,0.07510431154381085,4
0.3333333333333333,0.4,0.2892768079800499,0.2517714454297544,0.1826611033843301,2
0.5,0.5,0.3623529411764706,0.4075816735100669,0.19378766805748726,3
0.25,0.3,0.5291005291005291,0.4283418850075634,0.08437644877144182,1
0.3333333333333333,0.4,0.3646112600536193,0.613034940802602,0.16968011126564672,2
0.4166666666666667,0.4,0.2991329479768786,0.3599808394428713,0.3175707000463607,3
0.6666666666666666,0.7,0.25635103926097,0.2959698753425462,0.3982382939267501,3
0.16666666666666666,0.2,0.5323741007194245,0.4381560469580656,0.0611961057023644,1
0.08333333333333333,0.1,0.4,0.4440581120941969,0.11033843300880854,2
0.25,0.3,0.35348837209302325,0.6494947846722195,0.09643022716736208,4
0.25,0.2,0.22424242424242424,0.3964379440216973,0.30273528048215115,2
0.3333333333333333,0.4,0.2571428571428571,0.4888493592911025,0.12656467315716272,4
0.4166666666666667,0.3,0.270509977827051,0.32057247505607145,0.20584144645340752,3
0.25,0.3,0.3473053892215569,0.4674065907779921,0.15159944367176634,4
0.4166666666666667,0.4,0.4133333333333333,0.4950101203090628,0.1358368103847937,1
0.4166666666666667,0.4,0.17270788912579954,0.2083147057946939,0.2141863699582754,2
0.25,0.3,0.5906735751295337,0.44874855085165866,0.08623087621696801,4
0.3333333333333333,0.4,0.4349775784753363,0.3785151022710168,0.10013908205841446,4
0.25,0.3,0.5071428571428571,0.5581579207431564,0.06165971256374594,4
0.3333333333333333,0.3,0.15413533834586465,0.2882193129825255,0.12007417709782105,4
0.3333333333333333,0.4,0.3911111111111111,0.2552538373601061,0.10106629578117757,4
0.25,0.3,0.6413043478260869,0.4386257640359911,0.039406583217431616,1
0.3333333333333333,0.3,0.3191489361702128,0.20497918738641369,0.1710709318497914,1
0.0,0.0,0.5857142857142857,0.6439685206361754,0.02920723226703755,4
0.3333333333333333,0.4,0.33827893175074186,0.4247509369788667,0.15299026425591095,2
0.4166666666666667,0.5,0.3473193473193473,0.3307913733845149,0.19564209550301345,3
0.6666666666666666,0.7,0.3814756671899529,0.4201210893007089,0.29207232267037553,3
0.25,0.2,0.4046610169491525,0.453607717874804,0.21557719054242006,2
0.5833333333333334,0.6,0.5732758620689655,0.4410503513931343,0.1043115438108484,4
0.25,0.3,0.21397379912663755,0.33869762378240736,0.3152526657394529,2
0.5,0.5,0.4398625429553265,0.4805132780168006,0.13166434863235976,1
0.16666666666666666,0.2,0.5415472779369628,0.5739128754953902,0.15855354659248955,3
0.4166666666666667,0.5,0.644927536231884,0.5256799958115176,0.12471024571163655,3
0.25,0.3,0.526595744680851,0.456898604011787,0.08391284191006028,4
0.25,0.3,0.37668161434977576,0.4427472518977333,0.10013908205841446,2
0.3333333333333333,0.3,0.4157303370786517,0.2478701537430749,0.1205377839592026,4
0.3333333333333333,0.3,0.4017094017094017,0.2588081225627755,0.10523875753361148,2
0.25,0.3,0.32065217391304346,0.3331562140002569,0.08205841446453407,4
0.3333333333333333,0.2,0.12455516014234876,0.26234273200710684,0.12702828001854427,4
0.4166666666666667,0.5,0.3461538461538461,0.4503446029288503,0.14140009272137227,1
0.5,0.5,0.5133333333333333,0.33020976307862365,0.06629578117756142,1
0.4166666666666667,0.4,0.4505494505494506,0.2946330607166659,0.08113120074177098,1
0.4166666666666667,0.5,0.3046251993620415,0.4245519431646623,0.28743625405656004,3
0.5,0.5,0.31695721077654515,0.2902233973907367,0.28929068150208626,3
0.3333333333333333,0.4,0.3946488294314381,0.397287881787553,0.13537320352341214,2
0.3333333333333333,0.4,0.2949152542372881,0.4469509633850586,0.2702828001854428,2
0.25,0.2,0.4850299401197605,0.3885525388265536,0.15159944367176634,4
0.5,0.5,0.3159886471144749,0.4128962684535473,0.4867872044506258,3
0.4166666666666667,0.5,0.3639705882352941,0.29689182389693364,0.12285581826611032,1
0.08333333333333333,0.1,0.3614457831325301,0.5486941011071329,0.03523412146499768,4
0.3333333333333333,0.4,0.41698841698841704,0.38849912552847615,0.1168289290681502,3
0.25,0.3,0.4479166666666667,0.493662453836384,0.08576726935558646,1
0.5,0.6,0.4177215189873418,0.3158216566506024,0.10662957811775614,1
0.16666666666666666,0.2,0.3125,0.5119522131084537,0.14510894761242465,1
0.3333333333333333,0.3,0.7297297297297297,0.4420192502018769,0.013908205841446454,4
0.3333333333333333,0.4,0.3580246913580247,0.33055202757962143,0.10941121928604544,2
0.4166666666666667,0.5,0.2857142857142857,0.2638215623688497,0.13954566527584608,2
0.5,0.6,0.2929292929292929,0.19831347037592711,0.08854891052387576,1
0.25,0.3,0.3703703703703704,0.2552538373601061,0.12192860454334725,1
0.4166666666666667,0.5,0.42948717948717946,0.39999222922436667,0.14140009272137227,1
0.25,0.3,0.39593908629441626,0.4026534326121522,0.0880853036624942,4
0.4166666666666667,0.4,0.3854166666666667,0.5113104671690829,0.13027352804821513,2
0.16666666666666666,0.2,0.36774193548387096,0.4627654920779639,0.1404728789986092,2
0.5833333333333334,0.5,0.2909698996655518,0.3385649088738842,0.13537320352341214,1
0.4166666666666667,0.5,0.4496124031007752,0.4646719541334093,0.11636532220676865,1
0.25,0.3,0.4161290322580645,0.4225218112348359,0.1404728789986092,4
0.3333333333333333,0.4,0.3739130434782609,0.6706587741146062,0.1033843300880853,4
0.16666666666666666,0.2,0.31343283582089554,0.3262098659997986,0.0899397311080204,4
0.4166666666666667,0.5,0.40535372848948376,0.4656581580404153,0.23922114047287896,4
0.08333333333333333,0.1,0.5128205128205128,0.4088779422310404,0.03291608715808994,4
0.4166666666666667,0.4,0.42372881355932196,0.6698632447475451,0.2976356050069541,3
0.5833333333333334,0.6,0.2956989247311828,0.3807876236938142,0.08298562818729717,1
0.3333333333333333,0.4,0.4939759036144578,0.3956029011126365,0.0737134909596662,1
0.5,0.5,0.3602080624187256,0.3808457708991936,0.3532684283727399,3
0.5,0.6,0.5415162454873647,0.45006659024753454,0.253592953175707,3
0.3333333333333333,0.4,0.5,0.4621922202710819,0.12934631432545202,1
0.3333333333333333,0.2,0.21226415094339626,0.4278229529811179,0.1933240611961057,2
0.4166666666666667,0.4,0.3681672025723473,0.4832779315216447,0.2851182197496523,3
0.3333333333333333,0.3,0.2945205479452055,0.4260813317964724,0.1998145572554474,2
0.3333333333333333,0.3,0.32515337423312884,0.5008968597480036,0.14789058878071396,1
0.25,0.3,0.4396551724137931,0.2976533276992297,0.1043115438108484,2
0.5,0.5,0.3573200992555831,0.4335286299269735,0.1835883171070932,4
0.3333333333333333,0.4,0.3789808917197453,0.3968793998271245,0.14232730644413538,1
0.25,0.3,0.2782608695652174,0.3371741016206657,0.21001390820584145,4
0.4166666666666667,0.4,0.4408602150537633,0.4958878631422669,0.2554473806212332,3
0.5833333333333334,0.7,0.4901960784313725,0.3846600185461849,0.09133055169216504,1
0.5,0.5,0.40540540540540543,0.3705599726286882,0.3055169216504404,3
0.25,0.2,0.29411764705882354,0.3806527362098419,0.09921186833565136,2
0.5833333333333334,0.6,0.34886499402628435,0.4376476940208676,0.3847936949466852,3
0.3333333333333333,0.4,0.36760124610591904,0.4287531507631016,0.1455725544738062,2
0.25,0.3,0.2903225806451613,0.2807107454066703,0.1979601298099212,2
0.4166666666666667,0.4,0.39130434782608703,0.3192481414680721,0.27399165507649514,3
0.16666666666666666,0.2,0.5855855855855856,0.4336938974749036,0.04821511358368104,4
0.5,0.4,0.2335456475583864,0.18645213257354268,0.21511358368103847,2
0.5833333333333334,0.6,0.42805755395683454,0.4664113357994305,0.2545201668984701,3
0.3333333333333333,0.4,0.3314065510597303,0.4022693001875412,0.2373667130273528,4
0.5,0.5,0.20506912442396316,0.3115855270058955,0.1979601298099212,1
0.5,0.5,0.4073455759599332,0.43620262229496815,0.2744552619378767,3
0.4166666666666667,0.4,0.38808664259927794,0.3391395304024903,0.253592953175707,3
0.4166666666666667,0.4,0.3873239436619718,0.4319057055159408,0.1284191006026889,4
0.3333333333333333,0.4,0.2815533980582524,0.4069800229480616,0.09225776541492814,2
0.5,0.5,0.22874493927125505,0.28447796013761023,0.2257765414928141,4
0.5833333333333334,0.6,0.3626373626373626,0.3860289659281654,0.08113120074177098,4
0.3333333333333333,0.4,0.447841726618705,0.4456353881219563,0.2545201668984701,3
0.75,0.8,0.4240282685512368,0.32843555098334537,0.12795549374130738,1
0.5,0.5,0.2797427652733119,0.4884779307731386,0.2851182197496523,3
0.5,0.5,0.4017341040462428,0.4788336712199965,0.1571627260083449,1
0.25,0.2,0.2669902912621359,0.2813722740381904,0.09225776541492814,4
0.16666666666666666,0.2,0.44171779141104295,0.4512895049254701,0.07232267037552156,1
0.25,0.3,0.5151515151515151,0.5343549804464915,0.05795085767269356,4
0.25,0.3,0.3609756097560976,0.1851313542288502,0.0917941585535466,2
0.4166666666666667,0.5,0.36666666666666653,0.3440714753690344,0.27491886879925825,2
0.3333333333333333,0.3,0.2846441947565543,0.4806292427643297,0.24432081594807606,3
